Pack,Product Name,Mother Pack,Lead Pack,Brand,CAT,BU,CS,Grw Wgt,Net Wgt,DM3,Product_Code
12199177,CERELAC STA3 Whe Ri Mxd Veg 24x300g IN,CERELAC STAGE 3 Whe Ri Mxd Veg 300g,12330134,IN NSB : Cerelac 3,INFANT NUTRITION,NN,24.0,9.788,7.2,43.142,12199177
12315144,CERELAC STAGE 3 Whe Ri Mxd Veg24x300g IN,CERELAC STAGE 3 Whe Ri Mxd Veg 300g,12330134,IN NSB : Cerelac 3,INFANT NUTRITION,NN,24.0,9.85,7.2,43.0,12315144
12330134,CERELAC STA3 Whe Ri Mxd Veg24x300g N2 IN,CERELAC STAGE 3 Whe Ri Mxd Veg 300g,12330134,IN NSB : Cerelac 3,INFANT NUTRITION,NN,24.0,9.8,7.2,62.62,12330134
12411566,CERELAC STA3 WheRi MxdVg Poshan24x300gIN,CERELAC STAGE 3 Whe Ri Mxd Veg 300g,12330134,IN NSB : Cerelac 3,INFANT NUTRITION,NN,24.0,9.7,7.2,41.743,12411566
12453033,CERL STA3 WheRi MxdVg Poshan24x300gN1 IN,CERELAC STAGE 3 Whe Ri Mxd Veg 300g,12330134,IN NSB : Cerelac 3,INFANT NUTRITION,NN,24.0,9.7,7.2,41.743,12453033
12470138,CERELAC STA3 Whe Ri Mxd Veg24x300g N3 IN,CERELAC STAGE 3 Whe Ri Mxd Veg 300g,12330134,IN NSB : Cerelac 3,INFANT NUTRITION,NN,24.0,9.7,7.2,41.743,12470138
12497668,CERELAC STA3 Whe Ri Mxd Veg24x300g N4 IN,CERELAC STAGE 3 Whe Ri Mxd Veg 300g,12330134,IN NSB : Cerelac 3,INFANT NUTRITION,NN,24.0,9.46,7.2,41.743,12497668
12609873,CERELAC STA3 Whe Ri MixVeg 24x300g ZS IN,CERELAC STAGE 3 Whe Ri Mxd Veg 300g,12330134,IN NSB : Cerelac 3,INFANT NUTRITION,NN,24.0,9.56,7.2,41.386,12609873
12040677,CERELAC STAGE4 MU 5 Fruit BIB 24x375g IN,CERELAC STAGE 4 MU & Fruit BIB 300g,12330255,IN NSB : Cerelac 4,INFANT NUTRITION,NN,24.0,11.1,9.0,37.67,12040677
12172926,CERELAC STAGE4 MU 5 Fruit BIB 24x350g IN,CERELAC STAGE 4 MU & Fruit BIB 300g,12330255,IN NSB : Cerelac 4,INFANT NUTRITION,NN,24.0,10.5,8.4,36.909,12172926
12199176,CERELAC STAGE4 MU 5 Fruit BIB 24x300g IN,CERELAC STAGE 4 MU & Fruit BIB 300g,12330255,IN NSB : Cerelac 4,INFANT NUTRITION,NN,24.0,9.788,7.2,43.142,12199176
12310799,CERELAC STAGE 4 MU& Fruits BIB24x300g IN,CERELAC STAGE 4 MU & Fruit BIB 300g,12330255,IN NSB : Cerelac 4,INFANT NUTRITION,NN,24.0,9.788,7.2,43.142,12310799
12314901,CERELAC STAGE 4 MU & Frt BIB24x300g IN,CERELAC STAGE 4 MU & Fruit BIB 300g,12330255,IN NSB : Cerelac 4,INFANT NUTRITION,NN,24.0,9.85,7.2,43.0,12314901
12330255,CERELAC STG4 MU & Fruit BIB24x300g N2 IN,CERELAC STAGE 4 MU & Fruit BIB 300g,12330255,IN NSB : Cerelac 4,INFANT NUTRITION,NN,24.0,9.6,7.2,62.62,12330255
12411573,CERELAC STA4 MU & Frt Poshan 24x300g IN,CERELAC STAGE 4 MU & Fruit BIB 300g,12330255,IN NSB : Cerelac 4,INFANT NUTRITION,NN,24.0,9.7,7.2,41.743,12411573
12442027,CERELAC STA4 MU&Frt Poshan 24x300g N1 IN,CERELAC STAGE 4 MU & Fruit BIB 300g,12330255,IN NSB : Cerelac 4,INFANT NUTRITION,NN,24.0,9.7,7.2,41.743,12442027
12453022,CERELAC STA4 MU&Frt Poshan 24x300g N2 IN,CERELAC STAGE 4 MU & Fruit BIB 300g,12330255,IN NSB : Cerelac 4,INFANT NUTRITION,NN,24.0,9.75,7.2,41.743,12453022
12497894,CERELAC STA4 MU&Frt Poshan 24x300g N3 IN,CERELAC STAGE 4 MU & Fruit BIB 300g,12330255,IN NSB : Cerelac 4,INFANT NUTRITION,NN,24.0,9.6,7.2,41.743,12497894
12497657,CERELAC STA4 MU&FrtPoshan24x300gN2 NV IN,CERELAC STAGE 4 MU & Fruit BIB 300g,12330255,IN NSB : Cerelac 4,INFANT NUTRITION,NN,24.0,9.64,7.2,41.743,12497657
12534930,CERELAC STA4 MU&FrtPoshan24x300gN3 NV IN,CERELAC STAGE 4 MU & Fruit BIB 300g,12330255,IN NSB : Cerelac 4,INFANT NUTRITION,NN,24.0,9.6,7.2,41.743,12534930
12609878,CERELAC STG 4 MU Fruit 24x300g WS IN,CERELAC STAGE 4 MU & Fruit BIB 300g,12330255,IN NSB : Cerelac 4,INFANT NUTRITION,NN,24.0,9.55,7.2,41.386,12609878
12609881,CERELAC STG 4 MU Fruit 24x300g ZS IN,CERELAC STAGE 4 MU & Fruit BIB 300g -ZS,12330255,IN NSB : Cerelac 4,INFANT NUTRITION,NN,24.0,9.49,7.2,41.743,12609881
12040678,CERELAC STAGE4 MU Dal Veg BIB 24x375g IN,CERELAC STAGE 4 MU Dal Veg BIB 300g,12330261,IN NSB : Cerelac 4,INFANT NUTRITION,NN,24.0,11.1,9.0,37.67,12040678
12172927,CERELAC STAGE4 MU Dal Veg BIB 24x350g IN,CERELAC STAGE 4 MU Dal Veg BIB 300g,12330261,IN NSB : Cerelac 4,INFANT NUTRITION,NN,24.0,10.5,8.4,36.909,12172927
12199174,CERELAC STAGE4 MU Dal Veg BIB 24x300g IN,CERELAC STAGE 4 MU Dal Veg BIB 300g,12330261,IN NSB : Cerelac 4,INFANT NUTRITION,NN,24.0,9.78,7.2,43.142,12199174
12314889,CERELAC STG 4 MU Dal Veg BIB 24x300g IN,CERELAC STAGE 4 MU Dal Veg BIB 300g,12330261,IN NSB : Cerelac 4,INFANT NUTRITION,NN,24.0,9.85,7.2,43.0,12314889
12330261,CERELAC STG4 MU Dal Veg BIB24x300g N2 IN,CERELAC STAGE 4 MU Dal Veg BIB 300g,12330261,IN NSB : Cerelac 4,INFANT NUTRITION,NN,24.0,9.6,7.2,62.62,12330261
12411574,CERELAC STG4 MU Dal Veg Poshan24x300g IN,CERELAC STAGE 4 MU Dal Veg BIB 300g,12330261,IN NSB : Cerelac 4,INFANT NUTRITION,NN,24.0,9.7,7.2,41.743,12411574
12442217,CERL STG4 MU Dal Veg Poshan24x300g N1 IN,CERELAC STAGE 4 MU Dal Veg BIB 300g,12330261,IN NSB : Cerelac 4,INFANT NUTRITION,NN,24.0,9.7,7.2,41.743,12442217
12453041,CERL STG4 MU Dal Veg Poshan24x300g N2 IN,CERELAC STAGE 4 MU Dal Veg BIB 300g,12330261,IN NSB : Cerelac 4,INFANT NUTRITION,NN,24.0,9.56,7.2,41.743,12453041
12497666,CERL STG4 MU DalVegPoshan24x300gN2 NV IN,CERELAC STAGE 4 MU Dal Veg BIB 300g,12330261,IN NSB : Cerelac 4,INFANT NUTRITION,NN,24.0,9.6,7.2,41.743,12497666
12609877,CERELAC STG 4 MU Dal Veg 24x300g ZS IN,CERELAC STAGE 4 MU Dal Veg BIB 300g-ZS,12609877,IN NSB : Cerelac 4,INFANT NUTRITION,NN,24.0,9.47,7.2,41.386,12609877
12610047,CERELAC STG 4 Wheat Honey 24x300g WS IN,CERELAC STAGE 4 Whe Honey BIB 300g,12610047,IN NSB : Cerelac 4,INFANT NUTRITION,NN,24.0,9.34,7.2,41.386,12610047
12280951,CERELAC ST 5 5Grain5Fruits BIB24x300g IN,CERELAC STAGE 5 Grains & Fruits BIB 300g,12330341,IN NSB : Cerelac 5,INFANT NUTRITION,NN,24.0,9.788,7.2,43.142,12280951
12310831,CERELAC STG5 5Grains&FruitsBIB24x300g IN,CERELAC STAGE 5 Grains & Fruits BIB 300g,12330341,IN NSB : Cerelac 5,INFANT NUTRITION,NN,24.0,9.788,7.2,43.142,12310831
12314902,CERELAC STG5 5Grains & Frt BIB24x300g IN,CERELAC STAGE 5 Grains & Fruits BIB 300g,12330341,IN NSB : Cerelac 5,INFANT NUTRITION,NN,24.0,9.85,7.2,43.0,12314902
12330341,CERELAC STG5 5Grains & Frt 24x300g N2 IN,CERELAC STAGE 5 Grains & Fruits BIB 300g,12330341,IN NSB : Cerelac 5,INFANT NUTRITION,NN,24.0,9.8,7.2,62.62,12330341
12411784,CERELAC STA5 5Gra & Frt Poshan24x300g IN,CERELAC STAGE 5 Grains & Fruits BIB 300g,12330341,IN NSB : Cerelac 5,INFANT NUTRITION,NN,24.0,9.7,7.2,41.743,12411784
12453023,CERL STA5 5Gra & Frt Poshan24x300g N1 IN,CERELAC STAGE 5 Grains & Fruits BIB 300g,12330341,IN NSB : Cerelac 5,INFANT NUTRITION,NN,24.0,9.631,7.2,41.386,12453023
12497658,CERL STA5 5Gra&Frt Poshan24x300gN1 NV IN,CERELAC STAGE 5 Grains & Fruits BIB 300g,12330341,IN NSB : Cerelac 5,INFANT NUTRITION,NN,24.0,9.631,7.2,41.386,12497658
12534919,CERL STA5 5Gra&Frt Poshan24x300gN2 NV IN,CERELAC STAGE 5 Grains & Fruits BIB 300g,12330341,IN NSB : Cerelac 5,INFANT NUTRITION,NN,24.0,9.6,7.2,41.386,12534919
12576463,CERL STA5 5Gra&Frt Poshan24x300gN1 RA IN,CERELAC STAGE 5 Grains & Fruits BIB 300g,12330341,IN NSB : Cerelac 5,INFANT NUTRITION,NN,24.0,9.508,7.2,41.386,12576463
12609885,CERELAC STG5 5 Grain Fruit 24x300g WS IN,CERELAC STAGE 5 Grains & Fruits BIB 300g,12330341,IN NSB : Cerelac 5,INFANT NUTRITION,NN,24.0,9.486,7.2,41.386,12609885
12609883,CERELAC STG5 5 Grain Fruit 24x300g ZS IN,CERELAC STAGE 5 Grains & Fruits BIB 300g -ZS,12330341,IN NSB : Cerelac 5,INFANT NUTRITION,NN,24.0,9.508,7.2,41.386,12609883
12406888,CERELAC STG5 5Grains & Veg 24x300g IN,CERELAC STG5 5Grains & Veg 300g,12406888,IN NSB : Cerelac 5,INFANT NUTRITION,NN,24.0,9.8,7.2,41.743,12406888
12452595,CERELAC STG5 5Grains & Veg 24x300g N1 IN,CERELAC STG5 5Grains & Veg 300g,12406888,IN NSB : Cerelac 5,INFANT NUTRITION,NN,24.0,9.631,7.2,41.386,12452595
12497653,CERELAC STG5 5Grains&Veg24x300g N1 NV IN,CERELAC STG5 5Grains & Veg 300g,12406888,IN NSB : Cerelac 5,INFANT NUTRITION,NN,24.0,9.6,7.2,41.386,12497653
12609884,CERELAC STG5 5 Grain Veg 24x300g ZS IN,CERELAC STG5 5Grains & Veg 300g -ZS,12406888,IN NSB : Cerelac 5,INFANT NUTRITION,NN,24.0,9.6,7.2,41.386,12609884
12470858,COFFEE MATE Coffee Creamer 2 15x400g IN,COFFEE MATE Coffee Creamer2 400g,12470858,IN SSD : Coffee Creamer IMP,SI,SI,15.0,7.4,6.0,22.929,12470858
12496964,COFFEE MATE Coffee Creamer 2 15x400gN1IN,COFFEE MATE Coffee Creamer2 400g,12470858,IN SSD : Coffee Creamer IMP,SI,SI,15.0,7.2,6.0,22.929,12496964
11340010,EVERYDAY Dairy Creamer Bag 24(120x3g) IN,EVERYDAY Dairy Creamer 450g FS,12243551,IN SSD : EveryDay DW - FS,NP,NP,2880.0,11.2,8.64,71.356,11340010
12148609,EVERYDAY Dairy Creamer 24(120x3g)N1 IN,EVERYDAY Dairy Creamer 450g FS,12243551,IN SSD : EveryDay DW - FS,NP,NP,24.0,11.2,8.64,71.356,12148609
12243551,EVERYDAY Dairy Creamer 24x360g IN,EVERYDAY Dairy Creamer 450g FS,12243551,IN SSD : EveryDay DW - FS,NP,NP,24.0,11.1,8.64,49.11,12243551
12378382,EVERYDAY Dairy Creamer 24x360g N1 IN,EVERYDAY Dairy Creamer 450g FS,12426635,IN SSD : EveryDay DW - FS,NP,NP,24.0,10.2,8.64,49.11,12378382
12426635,EVERYDAY Dairy Creamer 24x450g IN,EVERYDAY Dairy Creamer 450g FS,12426635,IN SSD : EveryDay DW - FS,NP,NP,24.0,14.06,10.8,58.733,12426635
11340040,EVERYDAY Dairy Whitener Polybag 12x1kgIN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,12.0,13.24,12.0,37.855,11340040
12009854,EVERYDAY DW Pbg 12x1 kg PR Free 2x50g IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,,,,,12009854
12046131,EVERYDAY DW Pbg16x950g PR SpPr Rs8Off IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,16.0,16.4,15.2,38.627,12046131
12046205,EVERYDAY Dairy Whitener Pbg 16x950g IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,16.0,16.48,15.2,38.627,12046205
12046206,NESTLE EVERYDAY DW Inst Pbg 16x950g IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,16.0,16.6,15.2,50.886,12046206
12062305,EVERYDAY DW Pbg 16x950g PR Rs12/- off IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,16.0,16.48,15.2,38.627,12062305
12062306,ZZNESTLE EVERYDAY 16x950g PR NC15 off NP,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,16.0,16.6,15.2,38.627,12062306
12068160,EVERYDAY Dairy Whitener Pbg 16x900g NP,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,16.0,15.6,14.4,44.352,12068160
12079456,NESTLE EVERYDAY 16x900g PR NC15 off NP,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,16.0,15.6,14.4,44.352,12079456
12079584,NESTLE EVERYDAY 16x950g PR Two 42g IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,16.0,16.5,15.2,38.627,12079584
12098806,NESTLE EVERYDAY 16x950g PR 2Maggi Fre IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,16.0,16.5,15.2,38.627,12098806
12121445,EVERYDAY DW Pbg 16x950g PR Rs15/- off IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,16.0,16.5,15.2,38.627,12121445
12125793,NESTLE EVERYDAY 16x950g PR 10% Extra IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,16.0,18.1,16.72,47.297,12125793
12151084,EVERYDAY DW 16x950g PR Rs 20 off IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,16.0,16.5,15.2,38.627,12151084
12199037,EVERYDAY DW 12x1 Kg IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,12.0,13.1,12.0,32.828,12199037
12199205,EVERYDAY DW 16x950g PR Rs 45 off IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,16.0,16.5,15.2,38.627,12199205
12199305,EVERYDAY DW 12x1 Kg PR Rs 45 off IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,12.0,13.5,12.0,38.627,12199305
12219355,EVERYDAY DW 12x1 Kg PR Rs 55 Off IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,12.0,13.1,12.0,38.627,12219355
12219356,EVERYDAY DW 12x1 Kg PR Rs 65 Off IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,12.0,13.1,12.0,32.468,12219356
12232752,EVERYDAY DW 12x1 Kg PR Rs 50 TT IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,12.0,13.1,12.0,38.627,12232752
12291362,EVERYDAY DW 12x1 Kg PR Fr DW 100g IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,12.0,13.1,12.0,33.264,12291362
12295345,EVERYDAY DW 12x1 Kg PR Cup IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,12.0,13.0,12.0,32.468,12295345
12304555,EVERYDAY DW 12x1kg N1 IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,12.0,13.0,12.0,33.264,12304555
12311093,EVERYDAY DW 12x1 Kg Cntnr PR IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,12.0,13.02,12.0,32.468,12311093
12311094,EVERYDAY DW 12x1 Kg Cntnr N1 IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,12.0,13.1,12.0,32.828,12311094
12334903,EVERYDAY DW 12x1 Kg PR Rs65Off IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,12.0,13.1,12.0,32.468,12334903
12370417,EVERYDAY DW 12x1 Kg PR Rs.55 Off IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,12.0,13.1,12.0,32.468,12370417
12378415,EVERYDAY DW 12x1Kg NR IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,12.0,13.0,12.0,31.61,12378415
12379951,EVERYDAY DW 12x1kg PR Rs.55 Off NR IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,12.0,13.1,12.0,31.61,12379951
12425805,EVERYDAY DW 12x1kg N2 IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,12.0,13.02,12.0,32.468,12425805
12425878,EVERYDAY DW 12x1kg N1 PR Rs.55 Off IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,12.0,13.02,12.0,32.468,12425878
12475632,EVERYDAY DW 12x1kg Rs 41 Off IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,12.0,13.02,12.0,32.468,12475632
12046531,ZZNESTLE EVERYDAY DW Pbg 16x950g NP,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,16.0,16.6,15.2,38.627,12046531
12378414,EVERYDAY DW 12x1Kg NR N1 IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,12.0,13.0,12.0,31.61,12378414
12425792,EVERYDAY DW Sprice 12x1kg NR IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,12.0,13.01,12.0,32.468,12425792
12461695,EVERYDAY DW Sprice 12x1kg PR Rs40 Off IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,12.0,13.02,12.0,32.468,12461695
12480329,EVERYDAY DW 12x1kg N3 IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,12.0,13.11,12.0,34.271,12480329
12494638,EVERYDAY DW 12x1kg N4 IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,12.0,13.09,12.0,32.468,12494638
12499355,EVERYDAY DW 12x1kg PR Rs 41Off IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,12.0,13.02,12.0,32.468,12499355
12506141,EVERYDAY DW 12x1kg Rs 30 OFF IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,12.0,13.02,12.0,32.468,12506141
12506132,EVERYDAY DW 12x1kg Rs50 OFF RONE IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,12.0,13.02,12.0,32.468,12506132
12506027,EVERYDAY DW 12x1kg PR Rs 30 Off KL IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,12.0,13.02,12.0,32.468,12506027
12532622,NESTLE EVERYDAY DW 12x1kg IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,12.0,13.14,12.0,32.468,12532622
12535471,EVERYDAY DW 12x950g NR N2 IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,12.0,13.67,11.4,32.468,12535471
12535446,EVERYDAY DW 12x950g NR KL IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,12.0,13.67,11.4,32.468,12535446
12539822,EVERYDAY DW 12x1kg NR N1 IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,12.0,13.16,12.0,32.468,12539822
12604157,EVERYDAY DW 12x1kg Rs 30 OFF PB IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,12.0,13.02,12.0,32.468,12604157
12603355,EVERYDAY DW 12x1kg+100g Extra Fr IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,12.0,14.44,13.2,35.514,12603355
12611471,EVERYDAY DW 12x1kg+100g Extra Fr PB IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,12.0,14.2,13.2,35.514,12611471
12610509,EVERYDAY DW 12x1kg NR KL IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,12.0,13.04,12.0,32.468,12610509
12610520,EVERYDAY DW 12x1kg NR IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,12.0,13.12,12.0,32.468,12610520
12610533,EVERYDAY DW 12x1kg+100g Extra Fr NR IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,12.0,14.2,13.2,35.514,12610533
12615883,EVERYDAY DW 12x1kg+100g ExtraFr PB N1 IN,EVERYDAY Dairy Whitener 1Kg,12199037,IN SSD : EveryDay DW,DAIRY,F&B,12.0,14.2,13.2,35.514,12615883
12380606,EVERYDAY Dairy Whitener Lfat 12x1kg IN,EVERYDAY Dairy Whitener Lfat 1kg FS,12380606,IN SSD : Everyday Low Sugar - FS,NP,NP,12.0,13.1,12.0,31.61,12380606
12393640,EVERYDAY Dairy Whitener Lfat 16x1kg IN,EVERYDAY Dairy Whitener Lfat 1kg FS,12380606,IN SSD : Everyday Low Sugar - FS,NP,NP,16.0,17.22,16.0,50.808,12393640
12526714,EVERYDAY Zero Added Sugar 72x175g IN,EVERYDAY Dairy Whitener NS 175g IN,12526714,IN SSD : EveryDay DW,DAIRY,F&B,72.0,14.11,12.6,54.282,12526714
12526715,EVERYDAY Zero Added Sugar 96x45g IN,EVERYDAY Dairy Whitener NS 45g IN,12526715,IN SSD : EveryDay DW,DAIRY,F&B,96.0,5.64,4.32,39.927,12526715
11340035,EVERYDAY Dairy Whitener Pbg 24x500g IN,EVERYDAY Dairy Whitener Polybag 400g,12310536,IN SSD : EveryDay DW,DAIRY,F&B,24.0,13.1,12.0,36.616,11340035
11340037,EVERYDAY DW Pbg 24x475g PR Rs6 Off IN,EVERYDAY Dairy Whitener Polybag 400g,12310536,IN SSD : EveryDay DW,DAIRY,F&B,24.0,13.1,11.4,42.208,11340037
12015719,EVERYDAY DW Pbg 24x500g PR Rs 5 Off IN,EVERYDAY Dairy Whitener Polybag 400g,12310536,IN SSD : EveryDay DW,DAIRY,F&B,,,,,12015719
12036359,EVERYDAY DW Pbg24x500g PR SpPr Rs5Off IN,EVERYDAY Dairy Whitener Polybag 400g,12310536,IN SSD : EveryDay DW,DAIRY,F&B,24.0,13.32,12.0,36.616,12036359
12045978,NESTLE EVERYDAY Instant Pbg 24x475g IN,EVERYDAY Dairy Whitener Polybag 400g,12310536,IN SSD : EveryDay DW,DAIRY,F&B,,,,,12045978
12046130,ZZEVERYDAY DW Pbg24x475g PR SpPr Rs5Off,EVERYDAY Dairy Whitener Polybag 400g,12310536,IN SSD : EveryDay DW,DAIRY,F&B,24.0,12.55,11.4,42.208,12046130
12046527,ZZEVERYDAY Dairy Whitener Pbg 24x475g NP,EVERYDAY Dairy Whitener Polybag 400g,12310536,IN SSD : EveryDay DW,DAIRY,F&B,24.0,12.56,11.4,42.208,12046527
12068087,EVERYDAY Dairy Whitener 24x450g NP,EVERYDAY Dairy Whitener Polybag 400g,12310536,IN SSD : EveryDay DW,DAIRY,F&B,24.0,11.9,10.8,60.078,12068087
12068088,EVERYDAY DW 24x475g PR NC 8 off NP,EVERYDAY Dairy Whitener Polybag 400g,12310536,IN SSD : EveryDay DW,DAIRY,F&B,,,,,12068088
12083211,NESTLE EVERYDAY 32x475g IN,EVERYDAY Dairy Whitener Polybag 400g,12310536,IN SSD : EveryDay DW,DAIRY,F&B,32.0,16.4,15.2,47.068,12083211
12084903,EVERYDAY 32x475g PR spPr Rs5 off IN,EVERYDAY Dairy Whitener Polybag 400g,12310536,IN SSD : EveryDay DW,DAIRY,F&B,32.0,16.4,15.2,47.068,12084903
12091758,NESTLE EVERYDAY 32x475g PR MagNdl Fre IN,EVERYDAY Dairy Whitener Polybag 400g,12310536,IN SSD : EveryDay DW,DAIRY,F&B,32.0,16.4,15.2,47.068,12091758
12091834,EVERYDAY 24x450g NC 8 Off NP,EVERYDAY Dairy Whitener Polybag 400g,12310536,IN SSD : EveryDay DW,DAIRY,F&B,24.0,11.9,10.8,60.078,12091834
12099579,NESTLE EVERYDAY 32x475g PR TTG Free IN,EVERYDAY Dairy Whitener Polybag 400g,12310536,IN SSD : EveryDay DW,DAIRY,F&B,32.0,16.4,15.2,47.068,12099579
12099738,NESTLE EVERYDAY 32x475g PR KD Free IN,EVERYDAY Dairy Whitener Polybag 400g,12310536,IN SSD : EveryDay DW,DAIRY,F&B,32.0,16.4,15.2,47.068,12099738
12099751,NESTLE EVERYDAY 32x475g PR EDW 42g FreIN,EVERYDAY Dairy Whitener Polybag 400g,12310536,IN SSD : EveryDay DW,DAIRY,F&B,32.0,16.4,15.2,47.068,12099751
12109779,NESTLE EVERYDAY 32x475g PR Rs 6 off IN,EVERYDAY Dairy Whitener Polybag 400g,12310536,IN SSD : EveryDay DW,DAIRY,F&B,32.0,16.4,15.2,47.068,12109779
12113770,NESTLE EVERYDAY 32x475g PR Rs 9 off IN,EVERYDAY Dairy Whitener Polybag 400g,12310536,IN SSD : EveryDay DW,DAIRY,F&B,32.0,16.4,15.2,47.068,12113770
12121988,EVERYDAY DW 24x450g PR NC 10 Off NP,EVERYDAY Dairy Whitener Polybag 400g,12310536,IN SSD : EveryDay DW,DAIRY,F&B,24.0,11.9,10.8,60.078,12121988
12122577,NESTLE EVERYDAY 32x475g PR 10% Extra IN,EVERYDAY Dairy Whitener Polybag 400g,12310536,IN SSD : EveryDay DW,DAIRY,F&B,32.0,18.1,16.736,51.17,12122577
12151087,EVERYDAY DW 32x475g PR Rs 10 off IN,EVERYDAY Dairy Whitener Polybag 400g,12310536,IN SSD : EveryDay DW,DAIRY,F&B,32.0,16.4,15.2,47.068,12151087
